Time/Residue,AFR5_R1.xvg,rmsd_ligand_md_A4482_R2.xvg
80.8700027,5.8436885,0.1341538
80.8800049,5.8676114,0.1378826
80.890007,5.8880043,0.120992
80.9000015,5.8726959,0.1291057
80.9100037,5.9102974,0.1219149
80.9200058,5.8872013,0.1291407
80.9300003,5.8597097,0.1117855
80.9400024,5.8669868,0.1166893
80.9500046,5.8795571,0.1221956
80.9600067,5.8916473,0.1203433
80.9700012,5.8702879,0.1340909
80.9800034,5.8782444,0.1320106
80.9900055,5.8468862,0.126348
81.0000076,5.8557181,0.1364087
81.0100021,5.8601494,0.1332063
81.0200043,5.8434181,0.1351245
81.0300064,5.8662238,0.1327433
81.0400009,5.8436761,0.1253902
81.0500031,5.8406577,0.1348273
81.0600052,5.8480177,0.1240108
81.0700073,5.8453016,0.1325724
81.0800018,5.8544731,0.123807
81.090004,5.8533854,0.1306745
81.1000061,5.8550901,0.1395574
81.1100006,5.8496799,0.1366121
81.1200027,5.8628187,0.1278734
81.1300049,5.839901,0.1429147
81.140007,5.8401918,0.1317885
81.1500015,5.8477817,0.1297369
81.1600037,5.8378057,0.1314302
81.1700058,5.8495755,0.1271471
81.1800003,5.8474035,0.1209564
81.1900024,5.854032,0.126935
81.2000046,5.8380761,0.1334224
81.2100067,5.8412018,0.1345534
81.2200012,5.8355455,0.1355816
81.2300034,5.8637505,0.1314601
81.2400055,5.8572764,0.135418
81.2500076,5.8486099,0.1313946
81.2600021,5.8509316,0.1326045
81.2700043,5.8541522,0.13604
81.2800064,5.8490973,0.1362397
81.2900009,5.8506646,0.1268717
81.3000031,5.8619847,0.1236999
81.3100052,5.8357573,0.1352333
81.3200073,5.8408604,0.1298511
81.3300018,5.8498344,0.1396225
81.340004,5.8562994,0.1347346
81.3500061,5.8623562,0.1202108
81.3600006,5.8255339,0.1195843
81.3700027,5.8292665,0.1190865
81.3800049,5.839859,0.1209861
81.390007,5.8375907,0.1152601
81.4000015,5.8643007,0.1241542
81.4100037,5.8354235,0.1264065
81.4200058,5.8360686,0.1222885
81.4300003,5.8510723,0.1142144
81.4400024,5.9052348,0.1283054
81.4500046,5.8623691,0.1184035
81.4600067,5.878736,0.1203481
81.4700012,5.8555846,0.1296385
81.4800034,5.8746595,0.1297927
81.4900055,5.863554,0.1178348
81.5000076,5.8473148,0.1221248
81.5100021,5.8475637,0.1390131
81.5200043,5.8465705,0.134236
81.5300064,5.852973,0.1348104
81.5400009,5.8516216,0.1268308
81.5500031,5.8552055,0.1261939
81.5600052,5.8515477,0.1301866
81.5700073,5.8525038,0.1255705
81.5800018,5.8368702,0.1270434
81.590004,5.8742337,0.1170174
81.6000061,5.8479567,0.1303967
81.6100006,5.8473883,0.1207753
81.6200027,5.8670411,0.1328623
81.6300049,5.8482113,0.1250683
81.640007,5.8391562,0.1330978
81.6500015,5.8532395,0.1303171
81.6600037,5.8543854,0.128642
81.6700058,5.8590903,0.1321586
81.6800003,5.830699,0.1300843
81.6900024,5.8440299,0.1419771
81.7000046,5.8527894,0.1414388
81.7100067,5.8526697,0.1329312
81.7200012,5.848937,0.1242946
81.7300034,5.8380766,0.1305046
81.7400055,5.8439493,0.1262406
81.7500076,5.8473487,0.127848
81.7600021,5.8524446,0.1370265
81.7700043,5.8558416,0.1390524
81.7800064,5.8459435,0.1241146
81.7900009,5.8853884,0.1319437
81.8000031,5.8516178,0.1270571
81.8100052,5.8428898,0.1290344
81.8200073,5.8370943,0.120513
81.8300018,5.8346505,0.134534
81.840004,5.8296809,0.1227219
81.8500061,5.8486867,0.1245834
81.8600006,5.8623357,0.1291893
81.8700027,5.8575139,0.1213721
81.8800049,5.8671398,0.123496
81.890007,5.8510756,0.1245587
81.9000015,5.8679037,0.1175693
81.9100037,5.8530908,0.1179709
81.9200058,5.8662324,0.1250478
81.9300003,5.8645201,0.1245955
81.9400024,0.4924386,0.1261702
81.9500046,5.8757572,0.1320088
81.9600067,5.8153429,0.1168517
81.9700012,5.8412671,0.1202084
81.9800034,5.8611751,0.1263276
81.9900055,5.8656788,0.1174696
82.0000076,5.8546715,0.1300731
82.0100021,5.8479128,0.1273387
82.0200043,5.8310547,0.1234678
82.0300064,5.8263159,0.1315562
82.0400009,5.8219824,0.1354595
82.0500031,5.8496051,0.1293849
82.0600052,5.8604836,0.1335918
82.0700073,5.8548532,0.1340717
82.0800018,5.8426991,0.1322063
82.090004,5.8520904,0.1421579
82.1000061,5.8528614,0.1438907
82.1100006,5.8572049,0.1337847
82.1200027,5.8538489,0.1237281
82.1300049,5.8345027,0.1312511
82.140007,5.8265839,0.1482489
82.1500015,5.8649125,0.1378542
82.1600037,5.8639722,0.1536037
82.1700058,5.8656068,0.1514241
82.1800003,5.8642931,0.1441575
82.1900024,5.8781209,0.1403646
82.2000046,5.8552232,0.1391582
82.2100067,5.8793569,0.1169319
82.2200012,5.8592429,0.138584
82.2300034,5.8884587,0.1234049
82.2400055,5.8746638,0.1297047
82.2500076,5.8932066,0.1213631
82.2600021,5.8889918,0.1337499
82.2700043,5.9112444,0.1234723
82.2800064,5.9147015,0.1438205
82.2900009,5.8984833,0.1418018
82.3000031,5.8781328,0.1172528
82.3100052,5.8846755,0.1229317
82.3200073,5.8998499,0.128315
82.3300018,5.8805232,0.1264669
82.340004,5.8743854,0.129703
82.3500061,5.8675551,0.1196592
82.3600006,5.8639522,0.1336054
82.3700027,5.8782854,0.1196251
82.3800049,5.8591342,0.1308147
82.390007,5.8684502,0.1219897
82.4000015,5.8854389,0.1402798
82.4100037,5.8648005,0.119801
82.4200058,5.8635597,0.1293355
82.4300003,5.8745608,0.110003
82.4400024,5.8490715,0.1166413
82.4500046,5.8857183,0.1292191
82.4600067,5.88937,0.1334071
82.4700012,5.8793106,0.1298355
82.4800034,5.8846035,0.1312165
82.4900055,5.895133,0.1298246
82.5000076,5.8876176,0.1353969
82.5100021,5.8905125,0.1476281
82.5200043,5.9061275,0.1373385
82.5300064,5.8971634,0.1288249
82.5400009,5.8739738,0.1322348
82.5500031,5.8900356,0.1366119
82.5600052,5.878027,0.1243089
82.5700073,5.8913627,0.1365844
82.5800018,5.8940177,0.1131423
82.590004,5.8859549,0.1217638
82.6000061,5.8686299,0.1166719
82.6100006,5.8901691,0.1206984
82.6200027,5.8796964,0.1324089
82.6300049,5.8906927,0.1276687
82.640007,5.8809266,0.1215615
82.6500015,5.8807755,0.1379033
82.6600037,5.8964286,0.1354888
82.6700058,5.9082313,0.1314867
82.6800003,5.907311,0.1244634
82.6900024,5.907258,0.1321085
82.7000046,5.8973765,0.1241161
82.7100067,5.8817163,0.1433825
82.7200012,5.8846631,0.1379533
82.7300034,5.9071574,0.1393059
82.7400055,5.8916049,0.1416032
82.7500076,5.8922968,0.1373143
82.7600021,5.8730292,0.1316971
82.7700043,5.89217,0.1332026
82.7800064,5.8941755,0.1326354
82.7900009,5.8984132,0.1321813
82.8000031,5.9241123,0.1232771
82.8100052,5.8967228,0.134184
82.8200073,5.8932486,0.1308626
82.8300018,5.884573,0.1290891
82.840004,5.904254,0.1204151
82.8500061,5.885428,0.1230742
82.8600006,5.8885813,0.1331999
82.8700027,5.8924408,0.1235314
82.8800049,5.8700733,0.1139033
82.890007,5.8751774,0.140322
82.9000015,5.8749537,0.1343743
82.9100037,5.8852825,0.1337238
82.9200058,5.8704953,0.1317193
82.9300003,5.8765397,0.1345428
82.9400024,5.8760877,0.1379206
82.9500046,5.883934,0.1392614
82.9600067,5.8685346,0.1232267
82.9700012,5.8481154,0.132706
82.9800034,5.8570628,0.1420799
82.9900055,5.8338985,0.1400569
83.0000076,5.8659525,0.1324574
83.0100021,5.8544989,0.1398999
83.0200043,5.881249,0.1246228
83.0300064,5.874424,0.1323333
83.0400009,5.8514776,0.1470965
83.0500031,5.8795724,0.1326876
83.0600052,5.8729663,0.1290517
83.0700073,5.8687439,0.1360463
83.0800018,5.840014,0.1334532
83.090004,5.863492,0.1488382
83.1000061,5.8591571,0.1379019
83.1100006,5.8520408,0.1285538
83.1200027,5.842104,0.1208391
83.1300049,5.8572092,0.1194707
83.140007,5.8384371,0.1228401
83.1500015,5.8931699,0.120796
83.1600037,5.8846612,0.125635
83.1700058,5.8462481,0.1219945
83.1800003,5.8523169,0.1295158
83.1900024,5.8663425,0.130139
83.2000046,5.8679709,0.1403913
83.2100067,5.8137317,0.1442872
83.2200012,5.8284864,0.146055
83.2300034,5.854454,0.145483
83.2400055,5.8609462,0.1349292
83.2500076,5.8936791,0.139404
83.2600021,5.8996301,0.1309978
83.2700043,5.8868141,0.1307013
83.2800064,5.8627782,0.1400013
83.2900009,5.838429,0.134435
83.3000031,5.8440413,0.1365775
83.3100052,5.8721399,0.1279173
83.3200073,5.8611012,0.1223112
83.3300018,5.8754678,0.1387573
83.340004,5.8551865,0.1467422
83.3500061,5.8409266,0.1490054
83.3600006,5.8437476,0.1310822
83.3700027,5.8549738,0.1315829
83.3800049,5.8486395,0.1408988
83.390007,5.8736038,0.1193802
83.4000015,5.8769264,0.121446
83.4100037,5.846036,0.1376363
83.4200058,5.855464,0.1220985
83.4300003,5.8557291,0.1412447
83.4400024,5.8647642,0.1266965
83.4500046,5.8449183,0.1401481
83.4600067,5.8376422,0.12979
83.4700012,5.8537049,0.1286579
83.4800034,5.8369789,0.135143
83.4900055,5.8455048,0.1252742
83.5000076,5.8655295,0.1380674
83.5100021,5.8652034,0.1245284
83.5200043,5.8621845,0.1227913
83.5300064,5.8550553,0.1293652
83.5400009,5.8830552,0.1246918
83.5500031,5.860105,0.1309621
83.5600052,5.8465281,0.1331056
83.5700073,5.852387,0.1307559
83.5800018,5.8469844,0.1406237
83.590004,5.848866,0.1364375
83.6000061,5.853086,0.1466609
83.6100006,5.8537579,0.1451592
83.6200027,5.8242474,0.1377621
83.6300049,5.8350482,0.1410514
83.640007,5.8293829,0.1275162
83.6500015,5.823637,0.1298111
83.6600037,5.8016677,0.1354732
83.6700058,5.8498344,0.1248951
83.6800003,5.8451118,0.1272741
83.6900024,5.8450537,0.1355788
83.7000046,5.8624353,0.1412567
83.7100067,5.865468,0.125926
83.7200012,5.841466,0.1232667
83.7300034,5.8728662,0.1333833
83.7400055,5.870965,0.1455579
83.7500076,5.8681788,0.1215098
83.7600021,5.8763518,0.1181093
83.7700043,5.8564539,0.130875
83.7800064,5.8507533,0.1226301
83.7900009,5.8671136,0.1353195
83.8000031,5.8618202,0.132672
83.8100052,5.8542137,0.1292404
83.8200073,5.8599157,0.143421
83.8300018,5.8596821,0.1493902
83.840004,5.8564949,0.139015
83.8500061,5.8675623,0.1172968
83.8600006,5.8480282,0.1252012
83.8700027,5.8558321,0.1286228
83.8800049,5.8578734,0.1332022
83.890007,5.8502121,0.1281442
83.9000015,5.8187423,0.1308798
83.9100037,5.8499427,0.1377649
83.9200058,5.8404579,0.1285277
83.9300003,5.8326197,0.1279869
83.9400024,5.853334,0.1373551
83.9500046,5.8359375,0.1311294
83.9600067,5.8348827,0.1353355
83.9700012,5.8168344,0.1352816
83.9800034,5.8004003,0.1213349
83.9900055,5.8127794,0.1307471
84.0000076,5.8040895,0.1416736
84.0100021,5.8106112,0.1468758
84.0200043,5.8156533,0.1370556
84.0300064,5.8186975,0.1350926
84.0400009,5.8166223,0.1395212
84.0500031,5.8293948,0.1387572
84.0600052,5.796876,0.1455122
84.0700073,5.8355217,0.1457457
84.0800018,5.8118625,0.1324228
84.090004,5.7856932,0.1463206
84.1000061,5.8111863,0.1398791
84.1100006,5.8148656,0.1249039
84.1200027,5.8175154,0.140397
84.1300049,5.8060808,0.1162727
84.140007,5.8252621,0.1279514
84.1500015,5.824945,0.1271145
84.1600037,5.8062911,0.1338978
84.1700058,5.807682,0.1414907
84.1800003,5.8319545,0.1307427
84.1900024,5.8240895,0.1289489
84.2000046,5.8080106,0.1453454
84.2100067,5.8172283,0.132909
84.2200012,5.8110557,0.1372927
84.2300034,5.8276696,0.1193064
84.2400055,5.8088212,0.1271011
84.2500076,5.839499,0.1354192
84.2600021,5.792665,0.1416067
84.2700043,5.8257871,0.1284923
84.2800064,5.8096018,0.1408625
84.2900009,5.8040142,0.1401023
84.3000031,5.8042998,0.1387344
84.3100052,5.8281355,0.1283238
84.3200073,5.8676486,0.1175393
84.3300018,5.8205066,0.1372674
84.340004,5.8144484,0.1356629
84.3500061,5.825171,0.1420225
84.3600006,5.8165359,0.1425281
84.3700027,5.8291173,0.1297116
84.3800049,5.8175225,0.1265392
84.390007,5.8414426,0.1122031
84.4000015,5.8494563,0.1217082
84.4100037,5.8322639,0.1286529
84.4200058,5.8651934,0.1195873
84.4300003,5.8316956,0.1216187
84.4400024,5.8543296,0.12603
84.4500046,5.8575163,0.1236223
84.4600067,5.8717856,0.1172028
84.4700012,5.8582997,0.1347797
84.4800034,5.8576708,0.1489675
84.4900055,5.8715372,0.1322608
84.5000076,5.8908138,0.1321296
84.5100021,5.8723865,0.1376787
84.5200043,5.8918362,0.1443369
84.5300064,5.8906631,0.1398746
84.5400009,5.8656144,0.1322214
84.5500031,5.8680511,0.1168697
84.5600052,5.8843298,0.1234552
84.5700073,5.8775277,0.1320301
84.5800018,5.8618207,0.1333185
84.590004,5.8349814,0.1368824
84.6000061,5.8546128,0.1455952
84.6100006,5.8431253,0.1281767
84.6200027,5.8373079,0.1322934
84.6300049,5.8736839,0.1315591
84.640007,5.8581285,0.1321533
84.6500015,5.8386331,0.1359197
84.6600037,5.8398089,0.1385399
84.6700058,5.8491163,0.1171681
84.6800003,5.8466306,0.1157986
84.6900024,5.8076453,0.1393986
84.7000046,5.8113861,0.1385126
84.7100067,5.8259988,0.118506
84.7200012,5.8253074,0.122031
84.7300034,5.8274598,0.1281368
84.7400055,5.8231859,0.1135361
84.7500076,5.8322644,0.1122957
84.7600021,5.7943177,0.1089586
84.7700043,5.7830048,0.1066206
84.7800064,5.7833791,0.1219193
84.7900009,5.8183079,0.1204228
84.8000031,5.8203239,0.1199525
84.8100052,5.8057098,0.1244275
84.8200073,5.8214478,0.134138
84.8300018,5.8190584,0.1328832
84.840004,5.819325,0.1358933
84.8500061,5.8136411,0.1409283
84.8600006,5.8226452,0.1264024
84.8700027,5.7694416,0.1332518
84.8800049,5.7991304,0.123355
84.890007,5.7799559,0.1207849
84.9000015,5.7819562,0.1323142
84.9100037,5.7862778,0.1319425
84.9200058,5.7774534,0.1326085
84.9300003,5.787406,0.1224386
84.9400024,5.7912183,0.1266357
84.9500046,5.7926774,0.1403834
84.9600067,5.7814026,0.1327145
84.9700012,5.7964621,0.1293257
84.9800034,5.7807198,0.1353657
84.9900055,5.7931495,0.1266106
85.0000076,5.7564373,0.1323325
85.0100021,5.7694426,0.1325958
85.0200043,5.756886,0.1370999
85.0300064,5.7542911,0.1263285
85.0400009,5.7506957,0.1273753
85.0500031,5.7604303,0.1325617
85.0600052,5.7694378,0.1258535
85.0700073,5.7671556,0.1282931
85.0800018,5.7834516,0.1237223
85.090004,5.7369409,0.1526898
85.1000061,5.7897496,0.137546
85.1100006,5.7884746,0.136033
85.1200027,5.7707372,0.1385134
85.1300049,5.7773294,0.1215916
85.140007,5.7838688,0.1354483
85.1500015,5.7847795,0.1268777
85.1600037,5.7605624,0.1298975
85.1700058,5.7707677,0.1230204
85.1800003,5.7857709,0.1267739
85.1900024,5.8051181,0.1417585
85.2000046,5.7693725,0.1466445
85.2100067,5.7838387,0.1435053
85.2200012,5.7888761,0.1279352
85.2300034,5.7967906,0.1498235
85.2400055,5.778007,0.1434522
85.2500076,5.7733164,0.1380866
85.2600021,5.7682266,0.1468653
85.2700043,5.7715483,0.1458202
85.2800064,5.7702117,0.142351
85.2900009,5.7636876,0.1235904
85.3000031,5.7471628,0.1280949
85.3100052,5.7767143,0.1387731
85.3200073,5.7720366,0.1416389
85.3300018,5.7479558,0.1486507
85.340004,5.7499766,0.137604
85.3500061,5.7631736,0.1373348
85.3600006,5.7505941,0.1372201
85.3700027,5.7320108,0.1381345
85.3800049,5.7739553,0.1430127
85.390007,5.7791414,0.1394493
85.4000015,5.7745242,0.146325
85.4100037,5.7740531,0.1472855
85.4200058,5.7821422,0.1332075
85.4300003,5.7781372,0.1493609
85.4400024,5.7818341,0.1388093
85.4500046,5.7871451,0.13238
85.4600067,5.7839971,0.132964
85.4700012,5.754107,0.1254752
85.4800034,5.7656446,0.149117
85.4900055,5.7566028,0.1535442
85.5000076,5.7510543,0.1312688
85.5100021,5.7600446,0.1317845
85.5200043,5.7507777,0.1416014
85.5300064,5.7624125,0.1429739
85.5400009,5.7203536,0.1355396
85.5500031,5.7589326,0.1433494
85.5600052,5.7809443,0.1502738
85.5700073,5.7954173,0.1340164
85.5800018,5.7449875,0.1426805
85.590004,5.7695694,0.1369624
85.6000061,5.753046,0.1302881
85.6100006,5.7644053,0.1309142
85.6200027,5.7619519,0.1434991
85.6300049,5.7601056,0.1371175
85.640007,5.7655425,0.1287978
85.6500015,5.7428198,0.1275463
85.6600037,5.7376022,0.1328444
85.6700058,5.7044888,0.1273131
85.6800003,5.734777,0.1265205
85.6900024,5.7563858,0.1249945
85.7000046,5.7561574,0.1430395
85.7100067,5.7654099,0.1354743
85.7200012,5.7721596,0.1331753
85.7300034,5.7557893,0.117792
85.7400055,5.7543764,0.1389079
85.7500076,5.7487845,0.1368431
85.7600021,5.7718186,0.1083557
85.7700043,5.7596564,0.1554808
85.7800064,5.7278175,0.1255074
85.7900009,5.7482276,0.1220484
85.8000031,5.74856,0.139149
85.8100052,5.7728171,0.1073064
85.8200073,5.7592301,0.1199753
85.8300018,5.775938,0.1374352
85.840004,5.7724748,0.1299391
85.8500061,5.7965007,0.122313
85.8600006,5.770112,0.1239423
85.8700027,5.7831683,0.1307716
85.8800049,5.7793918,0.1304305
85.890007,5.7688684,0.128424
85.9000015,5.753623,0.1444253
85.9100037,5.7595925,0.1447719
85.9200058,5.7584376,0.1340923
85.9300003,5.7567854,0.1413464
85.9400024,5.7411375,0.1389919
85.9500046,5.7590609,0.1454848
85.9600067,5.7721481,0.1372701
85.9700012,5.7739592,0.1424897
85.9800034,5.7694716,0.1557095
85.9900055,5.7826276,0.1432177
86.0000076,5.7788172,0.129872
86.0100021,5.757772,0.1356231
86.0200043,5.8048906,0.133329
86.0300064,5.7688975,0.1430522
86.0400009,5.7468719,0.133706
86.0500031,5.7559381,0.1359094
86.0600052,5.7706246,0.1227647
86.0700073,5.7753429,0.1340358
86.0800018,5.7729759,0.1470162
86.090004,5.7591276,0.1396476
86.1000061,5.7841487,0.1454773
86.1100006,5.7770915,0.1348974
86.1200027,5.8097548,0.1312593
86.1300049,5.7626114,0.1411236
86.140007,5.7669859,0.1281018
86.1500015,5.7664227,0.1471834
86.1600037,5.746736,0.130768
86.1700058,5.7658091,0.1364665
86.1800003,5.736011,0.1274228
86.1900024,5.7527885,0.1322119
86.2000046,5.7438107,0.1400484
86.2100067,5.7787886,0.1335589
86.2200012,5.7430696,0.1017807
86.2300034,0.4534477,0.1088958
86.2400055,0.4588849,0.1234247
86.2500076,0.4822353,0.1351553
86.2600021,0.469448,0.1119977
86.2700043,0.4623392,0.1193558
86.2800064,0.4583702,0.1265047
86.2900009,5.7569132,0.1251693
86.3000031,5.7297688,0.1293615
86.3100052,0.4736985,0.1142488
86.3200073,0.4865921,0.1193932
86.3300018,0.4692991,0.1066117
86.340004,0.455906,0.1080209
86.3500061,0.4663983,0.129893
86.3600006,0.4663996,0.1423627
86.3700027,0.4558221,0.1167553
86.3800049,0.4674297,0.139047
86.390007,0.4953628,0.1151625
86.4000015,0.4659149,0.1261108
86.4100037,0.4539309,0.1253886
86.4200058,0.4678238,0.1467548
86.4300003,0.4710313,0.1114802
86.4400024,0.4787078,0.129573
86.4500046,0.4786873,0.1361353
86.4600067,0.4796304,0.1306176
86.4700012,0.4998189,0.1309782
86.4800034,0.4733341,0.1301154
86.4900055,0.4746247,0.1266195
86.5000076,0.4815844,0.1357274
86.5100021,0.469372,0.1341822
86.5200043,0.4706888,0.1228186
86.5300064,0.4794797,0.1349452
86.5400009,0.4573302,0.1180675
86.5500031,0.4980827,0.1153549
86.5600052,0.490916,0.1068977
86.5700073,0.4831655,0.1037362
86.5800018,0.4799303,0.0999262
86.590004,0.4687137,0.103957
86.6000061,0.4699583,0.108936
86.6100006,0.4490438,0.1391206
86.6200027,0.4691458,0.1194089
86.6300049,0.4878703,0.1324933
86.640007,0.4660901,0.144461
86.6500015,0.4867985,0.1347646
86.6600037,0.4951323,0.140165
86.6700058,0.500824,0.1426786
86.6800003,0.4989202,0.1339435
86.6900024,0.479563,0.1548929
86.7000046,0.4944869,0.1408536
86.7100067,0.4945462,0.1508789
86.7200012,0.4903155,0.1358617
86.7300034,0.4885146,0.1466818
86.7400055,0.4768839,0.1330677
86.7500076,0.4874952,0.1314417
86.7600021,0.4830064,0.1151113
86.7700043,0.5042144,0.1428265
86.7800064,0.4756795,0.1231058
86.7900009,0.4998544,0.1391828
86.8000031,0.5078417,0.1359685
86.8100052,0.4937687,0.1373103
86.8200073,0.4669597,0.1299869
86.8300018,0.4656697,0.1414009
86.840004,0.493047,0.1260796
86.8500061,0.4840837,0.1361612
86.8600006,0.491356,0.1373804
86.8700027,0.5022913,0.1370847
86.8800049,0.4984266,0.1226916
86.890007,0.4692093,0.1464213
86.9000015,0.4801996,0.1368408
86.9100037,0.4865468,0.1254187
86.9200058,0.4678301,0.1263325
86.9300079,0.4515443,0.1323136
86.9400024,0.4693229,0.1396682
86.9500046,0.4715943,0.1252367
86.9600067,0.452614,0.1329543
86.9700012,0.4601462,0.1398307
86.9800034,0.4570021,0.1315973
86.9900055,0.4872669,0.1324009
87.0000076,0.4771408,0.1372342
87.0100021,0.4998557,0.1403802
87.0200043,0.5036659,0.1432278
87.0300064,0.4871659,0.1357907
87.0400009,0.5118856,0.1401664
87.0500031,0.4736568,0.1408156
87.0600052,0.4802472,0.1468065
87.0700073,0.4603921,0.1391843
87.0800018,0.4544214,0.1474445
87.090004,0.4724267,0.1562485
87.1000061,0.4824457,0.1446444
87.1100006,0.4665995,0.1512536
87.1200027,0.4689596,0.1398687
87.1300049,0.4746467,0.14978
87.140007,0.4449003,0.1364591
87.1500015,0.4736441,0.134169
87.1600037,0.4817706,0.1301551
87.1700058,0.4633553,0.1335721
87.1800079,0.4647055,0.136493
87.1900024,0.4839126,0.1339563
87.2000046,0.4707312,0.12567
87.2100067,0.4850354,0.144319
87.2200012,0.4567693,0.1333959
87.2300034,0.4618612,0.1384662
87.2400055,0.4936395,0.1419912
87.2500076,0.5016866,0.1436592
87.2600021,0.4990605,0.1383521
87.2700043,0.4570539,0.1249922
87.2800064,0.4713875,0.1354905
87.2900009,0.4815398,0.1477773
87.3000031,0.460527,0.1428526
87.3100052,0.494008,0.1367373
87.3200073,0.4712983,0.1416412
87.3300018,0.484459,0.1504765
87.340004,0.4749284,0.1501146
87.3500061,0.4562995,0.1394691
87.3600006,0.4576728,0.1330803
87.3700027,0.4519133,0.159452
87.3800049,0.4749515,0.1471604
87.390007,0.4724015,0.1501622
87.4000015,0.4551542,0.1344845
87.4100037,0.4858681,0.1341837
87.4200058,0.4712579,0.1495038
87.4300079,0.457132,0.131338
87.4400024,0.4629063,0.1324653
87.4500046,0.5032669,0.1397459
87.4600067,0.4710758,0.1309972
87.4700012,0.4772804,0.1345285
87.4800034,0.4841254,0.1319252
87.4900055,0.4904313,0.1387197
87.5000076,0.473911,0.1350672
87.5100021,0.4781872,0.1341653
87.5200043,0.5008104,0.1654013
87.5300064,0.4739896,0.1612718
87.5400009,0.5153216,0.1518185
87.5500031,0.5053728,0.1356494
87.5600052,0.47646,0.1435718
87.5700073,0.4946531,0.1468845
87.5800018,0.4623194,0.1361339
87.590004,0.4991397,0.1339298
87.6000061,0.4862486,0.1418103
87.6100006,0.4501069,0.1341278
87.6200027,0.462093,0.1203013
87.6300049,0.486587,0.1342831
87.640007,0.4673707,0.1342566
87.6500015,0.4806857,0.135951
87.6600037,0.4567317,0.1344424
87.6700058,0.4839118,0.1344698
87.6800079,0.463621,0.1395683
