FOLDER,LIGAND_ENTRY,TOTAL_SCORE,smiles
file17,A5044_entry_00020_conf_01,-103.153,CCC[C@H](Oc1ccc(Cl)cc1)C(=O)C(C)(C)n1ccnc1
file3,A770_entry_00142_conf_01,-103.144,CCC(C)(CC)c1ccc(C[C@H](O)CN2C[C@@H](C)O[C@@H](C)C2)cc1
file16,A4724_entry_00014_conf_01,-103.143,CN(CC(=O)C(C)(C)C)Cc1cccc2ccccc12
file19,A5859_entry_00207_conf_01,-103.143,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)OCCN(C)C
file20,A6052_entry_00086_conf_01,-103.137,CCCCCCCCN[C@@H](C)[C@@H](O)c1cccc(OC)c1
file7,A2059_entry_00175_conf_01,-103.121,Cc1ccc2c(c1)S[C@@H](Cn1ccnc1)[C@@H]2OCc1ccccc1F
file14,A4369_entry_00287_conf_01,-103.118,Clc1ccc([C@@H](Cn2ccnc2)SCCNC2CC2)c(Cl)c1
file15,A4475_entry_00079_conf_01,-103.117,O[C@@](CNCc1ccccn1)(Cn1cncn1)c1ccc(F)cc1F
file12,A3672_entry_00218_conf_01,-103.115,C[C@@H](N1CC[C@@H](CO)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file10,A3104_entry_00278_conf_01,-103.114,CC(C)SC[C@H](Cn1ccnc1)OCc1ccc(Cl)cc1
file12,A3459_entry_00005_conf_01,-103.112,C[C@H](N1CCC(F)(F)C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file10,A3091_entry_00265_conf_01,-103.108,OCCCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1
file9,A2583_entry_00071_conf_01,-103.108,Cc1cccc(CN(C)C/C=C/c2ccccc2)c1
file3,A781_entry_00153_conf_01,-103.095,CCC(C)(CC)c1ccc(CC(=O)N2C[C@@H](C)O[C@@H](C)C2)cc1
file6,A1799_entry_00229_conf_01,-103.091,O=C(COc1ccc(Cl)cc1Cl)[C@H](Cn1ccnc1)OCC1CCC1
file11,A3422_entry_00282_conf_01,-103.088,C[C@@H](N1CCC(C)(C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2275_entry_00077_conf_01,-103.085,N#Cc1ccc([C@H](Cn2ccnc2)c2cccc(Cl)c2)cc1
file12,A3611_entry_00157_conf_01,-103.078,C[C@H](N1CCC(F)(F)CC1)[C@@](O)(Cn1cncn1)c1ccc(F)cc1F
file1,A155_entry_00155_conf_01,-103.073,N#Cc1cccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)c1
file20,A6209_entry_00243_conf_01,-103.073,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(OC)c(OC)c1
file7,A1963_entry_00079_conf_01,-103.065,Cc1nc2ccccc2n1C[C@@H](O)c1ccccc1
file13,A4021_entry_00253_conf_01,-103.061,CCCCCO[N+]1C(=CC(=CC1=O)C)C1CCCCC1
file8,A2246_entry_00048_conf_01,-103.049,Brc1ccc([C@@H](CCn2ccnc2)c2ccccc2)cc1
file11,A3451_entry_00311_conf_01,-103.043,C[C@@H](N1CC[C@@](C)(O)C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3175_entry_00035_conf_01,-103.038,CN(Cc1ccccc1)Cc1cccc2ncccc12
file16,A4920_entry_00210_conf_01,-103.035,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)C(=O)NCc1ccccc1
file6,A1706_entry_00136_conf_01,-103.007,CCN(CC)CCCOC(=O)c1ccccc1c1ccccc1
file3,A764_entry_00136_conf_01,-103.003,CCC(C)(CC)c1ccc(CCCN2C[C@@H](C)O[C@@H](C)C2)cc1
file15,A4406_entry_00010_conf_01,-102.998,C[C@H](CF)CO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file8,A2238_entry_00040_conf_01,-102.996,CCc1cn(C[C@H](c2ccccc2)c2ccc(Cl)cc2)cn1
file11,A3432_entry_00292_conf_01,-102.995,CC(C)CN(C(C)C)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file9,A2721_entry_00209_conf_01,-102.98,CN1CCN(c2ccc([C@@](O)(c3ccc(Cl)cc3)C3CC3)cc2)CC1
file5,A1567_entry_00311_conf_01,-102.977,O=C1CN(Cc2ccccc2)CN1Cc1ccccc1
file5,A1409_entry_00153_conf_01,-102.973,CCOC(=O)c1cncn1[C@H]1C[C@@]2(O)Cc3ccccc3[C@@H]1C2
file3,A820_entry_00192_conf_01,-102.966,CC[C@H](Cc1ccc(C(C)(C)C)cc1)N1C[C@H](C)O[C@@H](C)C1
file12,A3495_entry_00041_conf_01,-102.964,C[C@@H](N1CC[C@@H](C#N)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file12,A3593_entry_00139_conf_01,-102.957,C[C@@H](N1CC(F)(F)C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file4,A1129_entry_00187_conf_01,-102.957,CCOC(=O)Cn1ccn([C@H]2CCCc3ccccc23)c1=O
file3,A791_entry_00163_conf_01,-102.951,CCC(C)(C)c1ccc(C[C@H](O)CN2C[C@@H](C)O[C@H](C)C2)cc1
file7,A1991_entry_00107_conf_01,-102.949,CC(=O)c1cn(C[C@@H]2Sc3ccc(F)cc3[C@H]2OCc2ccccc2)cn1
file12,A3566_entry_00112_conf_01,-102.941,C[C@@H](N1CC[C@](C)(C(=O)N(C)C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2287_entry_00089_conf_01,-102.938,Clc1ccc(O[C@@H](CCn2ccnc2)c2ccccc2)cc1
file11,A3197_entry_00057_conf_01,-102.933,CN(Cc1ccc(Br)cc1)Cc1cccc2cnccc12
file1,A292_entry_00292_conf_01,-102.925,Brc1ccc([C@H](Cn2ccnc2)OCc2ccccc2)cc1
file5,A1406_entry_00150_conf_01,-102.921,O=C(c1cncn1[C@H]1CCCc2ccccc12)N1CCCCC1
file11,A3178_entry_00038_conf_01,-102.92,CN(Cc1ccc(Cl)cc1)Cc1cccc2[nH]ccc12
file5,A1439_entry_00183_conf_01,-102.911,CCOC(=O)c1cncn1[C@H]1C[C@H](c2ccccc2)c2ccccc12
file15,A4404_entry_00008_conf_01,-102.907,NCCCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file12,A3758_entry_00304_conf_01,-102.905,CCCCN(C1CCCCC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file12,A3549_entry_00095_conf_01,-102.902,CCNC(=O)N1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file11,A3162_entry_00022_conf_01,-102.9,CN(Cc1ccc(Cl)cc1)Cc1cccc2cc[nH]c12
file6,A1762_entry_00192_conf_01,-102.9,CC[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)[C@H](Cn1ccnc1)C(C)C
file15,A4667_entry_00271_conf_01,-102.888,C[C@@H]1CCN(C[C@@H]2CO[C@@](Cn3cncn3)(c3ccc(Cl)cc3Cl)O2)CC1
file12,A3488_entry_00034_conf_01,-102.875,CCN(C1CC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file12,A3592_entry_00138_conf_01,-102.867,C[C@H](N1CCN(C(=O)C2CCCC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file14,A4393_entry_00311_conf_01,-102.863,Cc1nn([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)c(C)c1C
file10,A3070_entry_00244_conf_01,-102.856,COc1cccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)c1
file10,A2998_entry_00172_conf_01,-102.847,CN1CCN(CCC(O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1
file12,A3523_entry_00069_conf_01,-102.846,CC(C)N(C1CCCCC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A2142_entry_00258_conf_01,-102.844,CCCN(Cc1ccccc1)C(=S)Oc1ccc2c(c1)CCC2
file3,A814_entry_00186_conf_01,-102.834,CC[C@H](Cc1ccc(C(C)(C)C)cc1)N1C[C@@H](C)O[C@@H](C)C1
file8,A2212_entry_00014_conf_01,-102.833,CN(CCS[C@H](C[N](=O)O)c1ccccc1Cl)Cc1c[nH]cn1
file5,A1519_entry_00263_conf_01,-102.818,CN(C)CCCC(O)(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1
file20,A6059_entry_00093_conf_01,-102.808,CCCCCCCCN[C@H](C)[C@H](O)c1cccc(C)c1
file4,A944_entry_00002_conf_01,-102.802,CCC(C)(CC)c1ccc(C[C@@H](O)CN2C[C@@H](C)O[C@@H](C)C2)c(OC)c1
file17,A5043_entry_00019_conf_01,-102.786,CCCC(CCC)C(=O)[C@@H](Oc1ccc(Cl)cc1)n1ccnc1
file9,A2610_entry_00098_conf_01,-102.782,Fc1ccc([C@H](Cn2ccnc2)OCc2ccccc2)c(Cl)c1
file9,A2522_entry_00010_conf_01,-102.773,CN(C/C=C/c1ccccc1)C[C@@H](O)c1cccc2ccoc12
file12,A3650_entry_00196_conf_01,-102.77,CC(C)N1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)[C@H](C)C1
file6,A1664_entry_00094_conf_01,-102.758,CCCN(CCC)CC(=O)c1ccccc1c1ccccc1
file12,A3578_entry_00124_conf_01,-102.754,C[C@@H](N1CC[C@](O)(C(F)(F)F)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file4,A1256_entry_00314_conf_01,-102.752,OCCC[C@@H](OCCn1ccnc1)c1ccc(Cl)cc1Cl
file7,A1932_entry_00048_conf_01,-102.749,CCOCc1nc2ccccc2n1Cc1ccc(Cl)cc1
file6,A1691_entry_00121_conf_01,-102.742,CC(C)N(CCN)CCOC(=O)c1cccc(c2ccccc2)c1O
file8,A2380_entry_00182_conf_01,-102.737,Brc1ccccc1[C@@H](CCn1ccnc1)c1ccccc1
file8,A2376_entry_00178_conf_01,-102.734,C[C@@H](c1ccccc1)[C@H](Cn1ccnc1)c1ccc(F)cc1
file10,A3084_entry_00258_conf_01,-102.727,C[C@H](O[C@H](Cn1ccnc1)c1ccc(Cl)cc1)c1ccccn1
file10,A3085_entry_00259_conf_01,-102.726,Cc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)s1
file6,A1855_entry_00285_conf_01,-102.72,CCC[C@H](C(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1C#N)C(C)C
file19,A5953_entry_00301_conf_01,-102.717,CCCCCCCCN[C@H](C)[C@H](O)c1ccc(C)cc1
file10,A3101_entry_00275_conf_01,-102.688,N#Cc1ccc(CO[C@H](CCn2ccnc2)c2ccc(Cl)cc2)cc1
file7,A2038_entry_00154_conf_01,-102.687,Cc1nccn1C[C@@H]1Sc2ccc(F)cc2[C@@H]1OCc1cccc(F)c1
file1,A259_entry_00259_conf_01,-102.684,Cc1ccc([C@H](Cn2ccnc2)OCc2ccc(Cl)cc2)cc1
file20,A6081_entry_00115_conf_01,-102.679,CCCCCCCCN[C@H](C)[C@H](O)c1ccc(Cl)c(OC)c1
file11,A3322_entry_00182_conf_01,-102.677,Cc1ncc([C@@H](CCc2ccc(Cl)cc2)Cn2ccnc2)n1C
file15,A4407_entry_00011_conf_01,-102.676,Clc1ccc([C@H](Cn2ccnc2)OCCCc2cccnc2)c(Cl)c1
file3,A719_entry_00091_conf_01,-102.67,Cc1cc(Cl)ccc1[C@@H](Cn1ccnc1)OCc1ccccc1
file15,A4656_entry_00260_conf_01,-102.662,c1ccc(C(Cc2ccncc2)(c2ccccc2)n2ccnc2)cc1
file15,A4703_entry_00307_conf_01,-102.658,C/C=C(\C)/CN(C)Cc1cccc2ccccc12
file6,A1685_entry_00115_conf_01,-102.655,CC(C)N(CCCN)CC(=O)c1cccc(c2ccccc2)c1O
file3,A763_entry_00135_conf_01,-102.649,CC[C@H](Cc1ccc(C(C)C)cc1)CN1C[C@@H](C)O[C@H](C)C1
file8,A2327_entry_00129_conf_01,-102.647,Cc1ccc([C@H](Cn2ccnc2)c2cccc(Cl)c2)cc1
file5,A1455_entry_00199_conf_01,-102.63,CCOC(=O)c1cncn1[C@H]1CC[C@H](OCc2ccccc2)CC1
file14,A4133_entry_00051_conf_01,-102.627,CCn1cnc([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)c1
file3,A906_entry_00278_conf_01,-102.615,CCC(C)(C)c1ccc(CCCCN2C[C@@H](C)O[C@H](C)C2)cc1
file12,A3605_entry_00151_conf_01,-102.613,C[C@@H](N1CC=C(c2ccc(F)cc2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file9,A2587_entry_00075_conf_01,-102.613,CN(C/C=C/c1ccccc1)CCc1cccc2c1OCO2
file20,A6120_entry_00154_conf_01,-102.598,CC(C)Sc1ccc([C@H](C)NCCCCCO)cc1
file6,A1678_entry_00108_conf_01,-102.597,CCN(CC)CC[C@H](C)OC(=O)c1ccccc1c1ccccc1
file11,A3378_entry_00238_conf_01,-102.591,CC(C)NC[C@@H](Cn1ccnc1)Sc1c(Cl)cccc1Cl
file10,A2859_entry_00033_conf_01,-102.579,Cn1c(C#N)cc2cc([C@@](O)(c3ccc(Cl)cc3)C3CC3)ccc12
file1,A59_entry_00059_conf_01,-102.576,Fc1ccc([C@H](Cn2ccnc2)OCc2ccccc2)c(Cl)c1
file9,A2568_entry_00056_conf_01,-102.571,CN(C/C=C/c1ccccc1Br)Cc1ccccc1
file15,A4428_entry_00032_conf_01,-102.566,CN1CCN(C[C@@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file8,A2362_entry_00164_conf_01,-102.552,Fc1ccc(F)c([C@@H](Cn2ccnc2)c2ccccc2)c1
file8,A2367_entry_00169_conf_01,-102.547,N#Cc1cccc([C@H](Cn2ccnc2)c2ccc(F)cc2)c1
file9,A2813_entry_00301_conf_01,-102.546,CN(C)C(=O)c1ccc([C@@](O)(c2ccc(Cl)cc2)C2CC2)cc1F
file11,A3221_entry_00081_conf_01,-102.545,COc1ccccc1CN(C)Cc1ccc2ccccc2c1
file7,A1911_entry_00027_conf_01,-102.544,CCCc1nc2ccccc2n1Cc1ccc(Cl)cc1
file15,A4513_entry_00117_conf_01,-102.542,CCCN(CC1CC1)C[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1623_entry_00053_conf_01,-102.541,CCN(CC)CC[C@@H](C)Oc1ccccc1c1ccccc1
file11,A3165_entry_00025_conf_01,-102.538,COc1ccc(CN(C)Cc2ccc3ccccc3c2)cc1
file4,A1252_entry_00310_conf_01,-102.535,O=C1CCCN1CCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file12,A3740_entry_00286_conf_01,-102.526,Cc1cccc(CN2CCN([C@H](C)[C@](O)(Cn3cncn3)c3ccc(F)cc3F)CC2)c1
file15,A4669_entry_00273_conf_01,-102.519,OCCN1CCN([C@H]2CO[C@](Cn3cncn3)(c3ccc(Cl)cc3Cl)O2)CC1
file9,A2632_entry_00120_conf_01,-102.512,CC(=O)CCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file15,A4433_entry_00037_conf_01,-102.505,O[C@@](CNC1CCCCC1)(Cn1cncn1)c1ccc(F)cc1F
file8,A2340_entry_00142_conf_01,-102.501,Fc1ccccc1[C@@H](Cn1ccnc1)c1ccc(Cl)cc1
file4,A988_entry_00046_conf_01,-102.487,CCOC(=O)c1cncn1[C@@H]1C[C@]2(O)Cc3ccccc3[C@H]1C2
file5,A1561_entry_00305_conf_01,-102.484,CC(C)Cc1ccc(CN2CSC(=O)N(Cc3ccccc3)C2)cc1
file7,A1972_entry_00088_conf_01,-102.484,Fc1ccc2c(c1)[C@@H](OCc1ccccc1)[C@@H](Cn1ccnc1)S2
file16,A4945_entry_00235_conf_01,-102.475,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)Cc1ccccc1O
file11,A3209_entry_00069_conf_01,-102.471,CN(Cc1ccc(F)cc1)Cc1ccc(C(C)(C)C)cc1
file15,A4605_entry_00209_conf_01,-102.471,Cn1cc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cn1
file11,A3358_entry_00218_conf_01,-102.462,CCO[C@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file11,A3327_entry_00187_conf_01,-102.455,OC[C@@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file8,A2341_entry_00143_conf_01,-102.45,CC(C)(C)Oc1ccc([C@H](Cn2ccnc2)c2ccccc2)cc1
file12,A3661_entry_00207_conf_01,-102.448,C[C@H](N1CC[C@@H](C#N)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1856_entry_00286_conf_01,-102.443,CCC(CC)COC(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl
file11,A3343_entry_00203_conf_01,-102.442,Cc1ccccc1O[C@@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file2,A443_entry_00129_conf_01,-102.44,COc1cccc(COc2ccccc2[C@@H](C)n2ccnc2)c1
file4,A958_entry_00016_conf_01,-102.435,CCOC(=O)Cn1ccnc1[C@H]1CCCc2ccccc12
file9,A2778_entry_00266_conf_01,-102.433,OC[C@@H]1C[C@H]1C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
file3,A767_entry_00139_conf_01,-102.414,C[C@@H](Cc1ccc(C(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1
file7,A2150_entry_00266_conf_01,-102.414,Cc1cccc(CN(C)C(=S)Oc2ccc3c(c2)CCCC3)c1
file6,A1858_entry_00288_conf_01,-102.412,CCC(CC)C(=O)[C@H](Cn1ccnc1)Oc1cc(Cl)ccc1Cl
file6,A1668_entry_00098_conf_01,-102.399,CCN(CC)CCOC(=O)c1c(O)c(c2ccccc2)cn1C
file9,A2579_entry_00067_conf_01,-102.393,CN(C/C=C/c1ccccc1)C[C@@H](O)c1ccc2ccoc2c1
file14,A4193_entry_00111_conf_01,-102.388,Cc1ccc(C[C@@H](COC(=O)N)OC[C@@H](O)COc2ccc(Cl)cc2)cc1
file8,A2254_entry_00056_conf_01,-102.382,CC(=O)c1cn(C[C@@H](c2ccccc2)c2ccc(Cl)cc2)cn1
file9,A2595_entry_00083_conf_01,-102.38,CN(C/C=C/c1ccccc1)C(=O)Cc1ccccc1
file6,A1657_entry_00087_conf_01,-102.378,CCN(CC)C[C@@H](C)OC(=O)c1ccccc1c1ccccc1
file11,A3299_entry_00159_conf_01,-102.373,CCCS[C@@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file20,A6198_entry_00232_conf_01,-102.369,CCCCCCCCN[C@H](C)[C@H](O)c1ccc2c(c1)OCCO2
file20,A6195_entry_00229_conf_01,-102.363,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc2c(c1)CCS2
file7,A2023_entry_00139_conf_01,-102.362,N#C[C@H]1Sc2ccc(F)cc2[C@H](OCc2ccccc2)[C@H]1Cn1ccnc1
file10,A3089_entry_00263_conf_01,-102.354,Clc1ccc([C@H](CCn2ccnc2)OCc2ccsc2)cc1
file9,A2790_entry_00278_conf_01,-102.353,C=CCOc1ccc([C@@](O)(c2ccc(Cl)cc2)C2CC2)cc1
file6,A1621_entry_00051_conf_01,-102.349,CCN(CC)CCCNc1ccccc1c1ccccc1
file19,A5890_entry_00238_conf_01,-102.347,COc1cc(C)cc(C[C@@H](C)CC(C)(C)CC2=CC(=CC(=O)[N+]2O)C)c1
file6,A1875_entry_00305_conf_01,-102.34,CCC(CC)C(=O)[C@H](Cn1ccnc1)Oc1ccc(F)cc1Cl
file2,A624_entry_00310_conf_01,-102.336,CCCCN(CCO)CCOc1ccc(Cl)cc1
file20,A5986_entry_00020_conf_01,-102.335,CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(C)cc1
file3,A761_entry_00133_conf_01,-102.333,C[C@@H](Cc1ccc(C(C)(C)C)cc1)N1C[C@@H](C)O[C@@H](C)C1
file14,A4292_entry_00210_conf_01,-102.325,O=C(CCc1ccccc1)OC[C@H](O)COc1ccc(Cl)cc1
file7,A2032_entry_00148_conf_01,-102.323,Ic1ccc(CO[C@@H]2c3ccccc3S[C@@H]2Cn2ccnc2)cc1
file12,A3534_entry_00080_conf_01,-102.321,C[C@@H](N1CCN(CC2CC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2258_entry_00060_conf_01,-102.321,CCc1cn(C[C@H](c2ccccc2)c2ccc(C)cc2)cn1
file3,A871_entry_00243_conf_01,-102.319,COC(=O)[C@@H]1CN(C[C@@H](C)Cc2ccc(C(C)(C)C)cc2)C[C@@H](C)O1
file7,A2119_entry_00235_conf_01,-102.314,Clc1ccc([C@H](Cn2ccnc2)OCCN2CCCCC2)c(Cl)c1
file3,A819_entry_00191_conf_01,-102.313,CCC(C)(C)c1ccc(CCCN2C[C@@H](C)O[C@@H](C)[C@H]2C)cc1
file8,A2283_entry_00085_conf_01,-102.311,Clc1ccccc1[C@@H](CCn1ccnc1)c1ccccc1
file3,A848_entry_00220_conf_01,-102.31,CCC(CC)(CC)c1ccc(CCN2C[C@@H](C)O[C@@H](C)C2)cc1
file12,A3762_entry_00308_conf_01,-102.306,C[C@@H](N1CCc2cccc(Br)c2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file12,A3528_entry_00074_conf_01,-102.294,C[C@@H](N1CC[C@H](n2cncn2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file21,A6476_entry_00196_conf_01,-102.294,C[C@@H]1C[C@@H]([C@H](O)C[C@H]2CC(=O)N[C@@H](Cc3ccc(O)cc3)C2)C(=O)[C@@H](C)C1
file7,A1970_entry_00086_conf_01,-102.292,Clc1ccc(CCCn2cnc3ccccc23)cc1
file3,A868_entry_00240_conf_01,-102.27,CCC(CC)c1ccc(C[C@@H](C)CN2C[C@@H](C)O[C@@H](C)C2)cn1
file9,A2644_entry_00132_conf_01,-102.268,CC(=O)CC[C@@H](Cn1ccnc1)OCc1ccc(Cl)cc1
file11,A3145_entry_00005_conf_01,-102.245,CN(Cc1ccc(Cl)cc1)Cc1cccc2ccoc12
file8,A2322_entry_00124_conf_01,-102.227,CCc1cn(CC(c2ccccc2)c2ccccc2)cn1
file9,A2584_entry_00072_conf_01,-102.227,CSc1ccc(/C=C/CN(C)Cc2ccccc2)cc1
file1,A246_entry_00246_conf_01,-102.226,Clc1ccc([C@H](Cn2ccnc2)OCc2ccccc2)cc1
file15,A4624_entry_00228_conf_01,-102.222,O=C(c1ccccc1)C(c1ccccc1)(c1ccccc1)n1ccnc1
file19,A5717_entry_00065_conf_01,-102.217,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)c1ccc(O)cc1)O
file11,A3150_entry_00010_conf_01,-102.183,CN(Cc1ccc(Cl)cc1)Cc1ccnc2ccccc12
file12,A3679_entry_00225_conf_01,-102.169,C[C@H](N1CC(F)(F)C1)[C@@](O)(Cn1cncn1)c1ccc(F)cc1F
file2,A354_entry_00040_conf_01,-102.169,Cc1cccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)c1
file20,A6178_entry_00212_conf_01,-102.164,CCCCCCCCN[C@H](C)[C@H](O)c1cnc(OC)c(C)c1
file15,A4405_entry_00009_conf_01,-102.159,NCCCCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file2,A328_entry_00014_conf_01,-102.151,Clc1cccc(CO[C@@H](Cn2ccnc2)c2ccccc2)c1
file12,A3608_entry_00154_conf_01,-102.145,C[C@H]1CN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)C[C@@H]1O
file1,A286_entry_00286_conf_01,-102.143,CC(=O)c1ccc([C@@H](Cn2ccnc2)OCc2ccccc2)cc1
file17,A5064_entry_00040_conf_01,-102.141,CC(C)(C)C(=O)[C@H](SCc1ccc(Cl)cc1)n1ccnc1
file8,A2496_entry_00298_conf_01,-102.139,CN(C/C=C/c1ccccc1)Cc1ccccc1Br
file14,A4384_entry_00302_conf_01,-102.1,CCc1cnc([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)c(C)c1
file6,A1612_entry_00042_conf_01,-102.09,CCN(CC)CCOC(=O)c1ccc(c2ccccc2OC)cc1
file15,A4650_entry_00254_conf_01,-102.089,CCOC(=O)CC(c1ccccc1)(c1ccccc1)n1ccnc1
file12,A3630_entry_00176_conf_01,-102.086,C[C@@H](N1CC[C@@H](N)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2306_entry_00108_conf_01,-102.08,Cc1ccc([C@@H](CCn2ccnc2)c2cccc(C)c2)cc1
file4,A980_entry_00038_conf_01,-102.076,CCOC(=O)c1cncn1[C@H]1C[C@@]2(C)Cc3ccccc3[C@@H]1C2
file8,A2313_entry_00115_conf_01,-102.076,COc1ccc([C@@H](Cn2ccnc2)c2ccc(C)cc2)cc1
file5,A1388_entry_00132_conf_01,-102.075,CCCCN(CCCC)C(=O)c1cncn1[C@H]1CCCc2ccccc12
file2,A352_entry_00038_conf_01,-102.073,Clc1ccc([C@@H](CCn2ccnc2)Oc2ccccc2)cc1
file11,A3384_entry_00244_conf_01,-102.069,Cc1ccc([C@@H](c2ccn(c3ccccc3)c2)n2ccnc2)cc1
file12,A3460_entry_00006_conf_01,-102.068,CCCCN(C1CC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file2,A441_entry_00127_conf_01,-102.065,C[C@H](c1ccccc1OCc1ccc(Cl)cc1)n1ccnc1
file7,A2015_entry_00131_conf_01,-102.059,Fc1ccc2c(c1)[C@@H](OCCC1CC1)[C@H](Cn1ccnc1)S2
file3,A824_entry_00196_conf_01,-102.058,CC[C@H](Cc1ccc(C(C)(C)C)cc1)CN1C[C@H](C)O[C@@H](C)C1
file11,A3287_entry_00147_conf_01,-102.04,Clc1ccc([C@H](CCc2ccccc2)Cn2ccnc2)cc1
file12,A3522_entry_00068_conf_01,-102.032,C[C@@H](N1CCC[C@H](O)C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file4,A1103_entry_00161_conf_01,-102.027,CCOC(=O)c1cncn1[C@H]1C[C@H](CO)c2ccccc12
file19,A5954_entry_00302_conf_01,-102.024,CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(Cl)cc1
file7,A2180_entry_00296_conf_01,-102.024,Cc1cccc(CS[C@H](C[N](=O)O)c2ccccc2Cl)c1
file17,A5111_entry_00087_conf_01,-102.001,CC(C)Cc1ccc(O[C@@H](C(=O)C(C)(C)C)n2ccnc2)cc1
file6,A1729_entry_00159_conf_01,-101.992,CCN(CC)CCCC(=O)c1c(O)cccc1c1ccccc1
file8,A2381_entry_00183_conf_01,-101.971,Fc1ccc(F)c([C@H](CCn2ccnc2)c2ccccc2)c1
file12,A3579_entry_00125_conf_01,-101.964,C[C@@H](N1CCN(C2(C(=O)O)CCC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1876_entry_00306_conf_01,-101.964,CC(C)N(C(=O)[C@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl)C(C)C
file8,A2482_entry_00284_conf_01,-101.962,CN(C/C=C/c1ccccc1)Cc1ccc(N(C)C)cc1
file7,A1939_entry_00055_conf_01,-101.956,Cc1nc2ccccc2n1CCCOc1ccc(Cl)cc1
file5,A1257_entry_00001_conf_01,-101.953,Cc1ccc(OCCO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file16,A4732_entry_00022_conf_01,-101.941,CN(CCOCC(C)(C)C)Cc1cccc2ccccc12
