Time/Residue,AFR1_R1.xvg,AFR1_R2.xvg,Average
5.6600003,0.2664681,0.1948828,0.23067545
5.6700001,0.260422,0.1960143,0.22821815
5.6800003,0.2746248,0.1985836,0.2366042
5.6900001,0.2869399,0.2025357,0.2447378
5.7000003,0.3097408,0.2079709,0.25885585
5.71,0.2667118,0.201722,0.2342169
5.7200003,0.2834129,0.2032521,0.2433325
5.7300005,0.2947426,0.2107557,0.25274915
5.7400002,0.2654584,0.1965894,0.2310239
5.7500005,0.3049559,0.1896934,0.24732465
5.7600002,0.2873538,0.1928314,0.2400926
5.7700005,0.2598599,0.1905003,0.2251801
5.7800002,0.2942601,0.1952672,0.24476365
5.7900004,0.2909087,0.2067982,0.24885345
5.8000002,0.2730234,0.1951083,0.23406585
5.8100004,0.2808132,0.1950371,0.23792515
5.8200002,0.2736952,0.1930616,0.2333784
5.8300004,0.2940697,0.1971857,0.2456277
5.8400002,0.2704663,0.2061207,0.2382935
5.8500004,0.2929611,0.2028491,0.2479051
5.8600001,0.293247,0.1978434,0.2455452
5.8700004,0.3040439,0.202281,0.25316245
5.8800001,0.2800925,0.2087729,0.2444327
5.8900003,0.2740384,0.1924462,0.2332423
5.9000001,0.2629367,0.2011947,0.2320657
5.9100003,0.304535,0.1960651,0.25030005
5.9200001,0.2945748,0.193868,0.2442214
